Job_ID,Role,Company,Location,Experience_Level,Employment_Type,Salary_USD,Skills,Remote_Status,Posted_Date,Job_Description
631,NLP Engineer,Hugging Face,Remote,Expert,Full-time,238657,"Pandas, TensorFlow, R, Scikit-learn, Tableau",Hybrid,6/9/2025,"As a NLP Engineer, you will be responsible for building scalable solutions using R, Pandas, Tableau. We value creativity and a willingness to learn."
632,AI Research Scientist,Zoho,Remote,Expert,Internship,272045,"PyTorch, Pandas, Deep Learning, Azure",Hybrid,7/22/2025,"The AI Research Scientist will drive innovation and support our data-driven strategies. Required skills include: Deep Learning, Pandas, Azure."
633,Computer Vision Engineer,TCS,"Sydney, AU",Expert,Internship,241428,"Azure, Computer Vision, Spark, AWS, PowerBI",Remote,5/8/2025,"We are looking for a Computer Vision Engineer with strong experience in PowerBI, Spark, Computer Vision. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
634,Data Scientist,Wipro,"Bengaluru, IN",Senior,Full-time,16783,"Scikit-learn, Excel, R",Hybrid,7/18/2025,"As a Data Scientist, you will be responsible for building scalable solutions using Excel, Scikit-learn, R. We value creativity and a willingness to learn."
635,NLP Engineer,NVIDIA,"Mumbai, IN",Entry,Internship,5666,"Spark, Hadoop, TensorFlow, Deep Learning, Python, PowerBI",Hybrid,7/4/2025,"Join our team as a NLP Engineer, where you'll use your skills in TensorFlow, Python, Spark to solve real-world problems. Experience in TensorFlow, Python, Spark is a plus."
636,ML Engineer,IBM,"Tokyo, JP",Senior,Part-time,164831,"Pandas, Docker, Scikit-learn",Hybrid,5/3/2025,"Seeking a passionate ML Engineer with hands-on experience in Scikit-learn, Pandas, Docker. Excellent opportunity to grow in a dynamic environment."
637,Data Analyst,Netflix,"New York, US",Senior,Part-time,147703,"Scikit-learn, NLP, TensorFlow, Tableau, AWS, Computer Vision",Hybrid,5/20/2025,"The Data Analyst will drive innovation and support our data-driven strategies. Required skills include: AWS, Tableau, NLP."
638,Data Scientist,Wipro,"Berlin, DE",Expert,Contract,254559,"GCP, PowerBI, Spark, R, Docker, Kubernetes",Onsite,5/10/2025,"We are looking for a Data Scientist with strong experience in PowerBI, Docker, Spark. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
639,ML Ops Engineer,Microsoft,"Toronto, CA",Entry,Internship,49776,"Scikit-learn, Deep Learning, NLP, Python, TensorFlow",Onsite,6/3/2025,"Seeking a passionate ML Ops Engineer with hands-on experience in Deep Learning, NLP, Scikit-learn. Excellent opportunity to grow in a dynamic environment."
640,ML Ops Engineer,OpenAI,"New York, US",Mid,Internship,101943,"AWS, Kubernetes, Deep Learning, NLP, PowerBI",Remote,6/12/2025,"We are looking for a ML Ops Engineer with strong experience in Deep Learning, Kubernetes, NLP. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
641,BI Analyst,Netflix,"Delhi, IN",Senior,Full-time,13060,"Computer Vision, Python, NLP, GCP, TensorFlow",Onsite,7/4/2025,"As a BI Analyst, you will be responsible for building scalable solutions using Computer Vision, NLP, Python. We value creativity and a willingness to learn."
642,NLP Engineer,Microsoft,"Texas, US",Expert,Internship,206082,"Azure, TensorFlow, Computer Vision, Kubernetes, Spark, Deep Learning",Hybrid,5/2/2025,"The NLP Engineer will drive innovation and support our data-driven strategies. Required skills include: Azure, Computer Vision, Spark."
643,AI Research Scientist,Flipkart,Remote,Expert,Internship,201049,"PyTorch, NLP, Spark, Python",Remote,5/2/2025,"Join our team as a AI Research Scientist, where you'll use your skills in PyTorch, Python, Spark to solve real-world problems. Experience in PyTorch, Python, Spark is a plus."
644,Data Analyst,Microsoft,"Sydney, AU",Senior,Internship,148464,"PowerBI, Kubernetes, SQL, Computer Vision, AWS",Hybrid,5/10/2025,"As a Data Analyst, you will be responsible for building scalable solutions using AWS, Kubernetes, Computer Vision. We value creativity and a willingness to learn."
645,AI Research Scientist,Adobe,"Texas, US",Mid,Contract,87270,"GCP, Kubernetes, TensorFlow, Spark, Scikit-learn, Hadoop",Remote,5/14/2025,"The AI Research Scientist will drive innovation and support our data-driven strategies. Required skills include: Hadoop, Scikit-learn, GCP."
646,AI Research Scientist,TCS,"New York, US",Mid,Internship,82594,"Pandas, GCP, SQL",Remote,7/22/2025,"Join our team as a AI Research Scientist, where you'll use your skills in GCP, SQL, Pandas to solve real-world problems. Experience in GCP, SQL, Pandas is a plus."
647,BI Analyst,IBM,"Delhi, IN",Senior,Part-time,15140,"R, PowerBI, TensorFlow, Azure, NLP, PyTorch",Remote,6/14/2025,"We are looking for a BI Analyst with strong experience in R, NLP, TensorFlow. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
648,BI Analyst,TCS,"Toronto, CA",Entry,Part-time,40017,"PowerBI, Kubernetes, Azure, TensorFlow",Remote,6/3/2025,"Join our team as a BI Analyst, where you'll use your skills in PowerBI, Kubernetes, TensorFlow to solve real-world problems. Experience in PowerBI, Kubernetes, TensorFlow is a plus."
649,AI Research Scientist,Infosys,"Mumbai, IN",Senior,Contract,16384,"Tableau, NLP, Excel, Spark",Onsite,5/12/2025,"We are looking for a AI Research Scientist with strong experience in Excel, Tableau, NLP. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
650,Computer Vision Engineer,TCS,"Sydney, AU",Senior,Part-time,178143,"Pandas, TensorFlow, R, GCP",Hybrid,7/4/2025,"The Computer Vision Engineer will drive innovation and support our data-driven strategies. Required skills include: Pandas, R, TensorFlow."
651,ML Ops Engineer,Meta,"New York, US",Senior,Contract,133238,"R, PyTorch, GCP, Computer Vision",Hybrid,5/19/2025,"Seeking a passionate ML Ops Engineer with hands-on experience in R, GCP, Computer Vision. Excellent opportunity to grow in a dynamic environment."
652,NLP Engineer,NVIDIA,"Toronto, CA",Senior,Internship,179693,"Kubernetes, Computer Vision, Spark",Hybrid,5/25/2025,"The NLP Engineer will drive innovation and support our data-driven strategies. Required skills include: Kubernetes, Computer Vision, Spark."
653,ML Engineer,Netflix,"Singapore, SG",Senior,Part-time,123984,"Kubernetes, Hadoop, Spark, SQL, Scikit-learn, AWS",Onsite,5/24/2025,"Join our team as a ML Engineer, where you'll use your skills in Hadoop, Scikit-learn, Spark to solve real-world problems. Experience in Hadoop, Scikit-learn, Spark is a plus."
654,BI Analyst,NVIDIA,Remote,Expert,Internship,198518,"Excel, GCP, Python, Spark",Hybrid,5/31/2025,"The BI Analyst will drive innovation and support our data-driven strategies. Required skills include: GCP, Excel, Spark."
655,NLP Engineer,Wipro,"London, UK",Senior,Contract,134675,"PowerBI, R, PyTorch, Azure",Hybrid,7/11/2025,"Seeking a passionate NLP Engineer with hands-on experience in Azure, R, PowerBI. Excellent opportunity to grow in a dynamic environment."
656,NLP Engineer,Microsoft,"Sydney, AU",Mid,Part-time,70091,"Tableau, SQL, Hadoop, Azure, PyTorch",Hybrid,6/6/2025,"As a NLP Engineer, you will be responsible for building scalable solutions using PyTorch, Azure, SQL. We value creativity and a willingness to learn."
657,NLP Engineer,Flipkart,"California, US",Entry,Contract,63936,"Hadoop, Excel, TensorFlow",Remote,5/1/2025,"Seeking a passionate NLP Engineer with hands-on experience in Excel, TensorFlow, Hadoop. Excellent opportunity to grow in a dynamic environment."
658,BI Analyst,Infosys,"Sydney, AU",Mid,Internship,87615,"PyTorch, Docker, AWS, Computer Vision, NLP, SQL",Remote,5/28/2025,"Join our team as a BI Analyst, where you'll use your skills in Docker, Computer Vision, AWS to solve real-world problems. Experience in Docker, Computer Vision, AWS is a plus."
659,Data Scientist,Uber,"Texas, US",Expert,Part-time,203646,"Python, PowerBI, Scikit-learn, Hadoop, Deep Learning",Remote,5/2/2025,"Seeking a passionate Data Scientist with hands-on experience in Scikit-learn, Deep Learning, Hadoop. Excellent opportunity to grow in a dynamic environment."
660,Data Analyst,Amazon,"Texas, US",Entry,Internship,54910,"Python, TensorFlow, Deep Learning, Hadoop",Remote,7/26/2025,"As a Data Analyst, you will be responsible for building scalable solutions using Hadoop, TensorFlow, Deep Learning. We value creativity and a willingness to learn."
661,Data Scientist,Google,Remote,Entry,Part-time,71758,"Python, TensorFlow, Hadoop",Remote,6/15/2025,"Seeking a passionate Data Scientist with hands-on experience in TensorFlow, Python, Hadoop. Excellent opportunity to grow in a dynamic environment."
662,Data Scientist,OpenAI,"Texas, US",Expert,Internship,200252,"R, Hadoop, Azure, TensorFlow",Remote,7/26/2025,"As a Data Scientist, you will be responsible for building scalable solutions using R, TensorFlow, Hadoop. We value creativity and a willingness to learn."
663,ML Engineer,Meta,"Delhi, IN",Senior,Full-time,12929,"Python, AWS, Computer Vision, Deep Learning",Hybrid,7/10/2025,"As a ML Engineer, you will be responsible for building scalable solutions using Python, Deep Learning, Computer Vision. We value creativity and a willingness to learn."
664,Computer Vision Engineer,Wipro,"London, UK",Expert,Full-time,193334,"NLP, SQL, Tableau, TensorFlow, Pandas",Onsite,7/18/2025,"We are looking for a Computer Vision Engineer with strong experience in NLP, SQL, TensorFlow. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
665,ML Engineer,LinkedIn,"Texas, US",Mid,Internship,109296,"PowerBI, Pandas, NLP, TensorFlow",Hybrid,6/24/2025,"As a ML Engineer, you will be responsible for building scalable solutions using Pandas, NLP, PowerBI. We value creativity and a willingness to learn."
666,ML Ops Engineer,Zoho,"Berlin, DE",Entry,Full-time,65486,"Deep Learning, Docker, Kubernetes, SQL",Remote,7/14/2025,"We are looking for a ML Ops Engineer with strong experience in Docker, Deep Learning, Kubernetes. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
667,BI Analyst,Infosys,"Texas, US",Entry,Contract,45959,"Computer Vision, Kubernetes, Pandas, Tableau, PyTorch, Deep Learning",Remote,5/6/2025,"As a BI Analyst, you will be responsible for building scalable solutions using Pandas, Computer Vision, Kubernetes. We value creativity and a willingness to learn."
668,Data Analyst,Salesforce,"Bengaluru, IN",Expert,Internship,19095,"Spark, Excel, AWS, SQL, Hadoop, Scikit-learn",Hybrid,7/28/2025,"We are looking for a Data Analyst with strong experience in AWS, Scikit-learn, SQL. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
669,Data Analyst,Google,"Toronto, CA",Expert,Part-time,198264,"Docker, PyTorch, Hadoop, Computer Vision, AWS",Remote,7/2/2025,"We are looking for a Data Analyst with strong experience in AWS, PyTorch, Hadoop. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
670,Data Analyst,Microsoft,"Tokyo, JP",Mid,Full-time,79376,"NLP, R, TensorFlow, SQL, Kubernetes, Computer Vision",Hybrid,5/13/2025,"The Data Analyst will drive innovation and support our data-driven strategies. Required skills include: Kubernetes, R, NLP."
671,AI Research Scientist,Google,"Texas, US",Senior,Part-time,120817,"PyTorch, Scikit-learn, Kubernetes, Pandas, PowerBI, AWS",Remote,6/6/2025,"As a AI Research Scientist, you will be responsible for building scalable solutions using Kubernetes, AWS, Pandas. We value creativity and a willingness to learn."
672,Computer Vision Engineer,SAP,Remote,Entry,Contract,49618,"Spark, Scikit-learn, Python, Deep Learning",Remote,6/4/2025,"The Computer Vision Engineer will drive innovation and support our data-driven strategies. Required skills include: Deep Learning, Spark, Scikit-learn."
673,ML Ops Engineer,NVIDIA,"Tokyo, JP",Senior,Contract,130276,"Spark, Deep Learning, PyTorch",Hybrid,7/1/2025,"Join our team as a ML Ops Engineer, where you'll use your skills in Deep Learning, PyTorch, Spark to solve real-world problems. Experience in Deep Learning, PyTorch, Spark is a plus."
674,BI Analyst,LinkedIn,"California, US",Mid,Internship,118889,"Docker, Kubernetes, Tableau",Remote,5/6/2025,"As a BI Analyst, you will be responsible for building scalable solutions using Tableau, Kubernetes, Docker. We value creativity and a willingness to learn."
675,BI Analyst,Salesforce,"Texas, US",Entry,Contract,53900,"SQL, NLP, Tableau",Hybrid,7/25/2025,"We are looking for a BI Analyst with strong experience in SQL, NLP, Tableau. The candidate should be able to work on cutting-edge projects and collaborate with cross-functional teams."
676,Data Analyst,Wipro,"Texas, US",Entry,Full-time,59566,"Hadoop, GCP, R, AWS",Remote,6/24/2025,"As a Data Analyst, you will be responsible for building scalable solutions using R, Hadoop, AWS. We value creativity and a willingness to learn."
677,Data Scientist,Hugging Face,"Singapore, SG",Entry,Internship,41574,"NLP, PowerBI, Deep Learning",Remote,5/25/2025,"Seeking a passionate Data Scientist with hands-on experience in NLP, Deep Learning, PowerBI. Excellent opportunity to grow in a dynamic environment."
678,Data Analyst,Flipkart,Remote,Expert,Contract,245768,"Spark, TensorFlow, Pandas, PyTorch, Python, PowerBI",Remote,6/10/2025,"Join our team as a Data Analyst, where you'll use your skills in TensorFlow, Spark, PowerBI to solve real-world problems. Experience in TensorFlow, Spark, PowerBI is a plus."
679,ML Ops Engineer,Hugging Face,"California, US",Senior,Part-time,125161,"GCP, PyTorch, Scikit-learn, Spark",Remote,5/23/2025,"Join our team as a ML Ops Engineer, where you'll use your skills in PyTorch, Scikit-learn, GCP to solve real-world problems. Experience in PyTorch, Scikit-learn, GCP is a plus."
680,Computer Vision Engineer,SAP,Remote,Mid,Contract,121944,"Deep Learning, AWS, GCP",Onsite,5/11/2025,"As a Computer Vision Engineer, you will be responsible for building scalable solutions using GCP, Deep Learning, AWS. We value creativity and a willingness to learn."
681,Data Scientist,Apple,"Singapore, SG",Expert,Full-time,191425,"TensorFlow, Docker, Tableau, Scikit-learn, PowerBI, SQL",Remote,7/20/2025,"The Data Scientist will drive innovation and support our data-driven strategies. Required skills include: SQL, TensorFlow, PowerBI."
682,NLP Engineer,Hugging Face,"Toronto, CA",Senior,Full-time,170589,"Kubernetes, Azure, Docker, PyTorch, TensorFlow",Remote,5/17/2025,"Seeking a passionate NLP Engineer with hands-on experience in Azure, PyTorch, TensorFlow. Excellent opportunity to grow in a dynamic environment."
683,ML Ops Engineer,Microsoft,"Toronto, CA",Senior,Internship,164602,"NLP, Spark, Tableau, Pandas, SQL, Hadoop",Onsite,6/6/2025,"The ML Ops Engineer will drive innovation and support our data-driven strategies. Required skills include: Spark, Hadoop, Pandas."
684,ML Ops Engineer,Infosys,"Sydney, AU",Entry,Full-time,65906,"PyTorch, TensorFlow, PowerBI",Hybrid,6/10/2025,"As a ML Ops Engineer, you will be responsible for building scalable solutions using PyTorch, PowerBI, TensorFlow. We value creativity and a willingness to learn."
685,AI Research Scientist,Hugging Face,"Bengaluru, IN",Entry,Part-time,6864,"Docker, Pandas, Hadoop, Excel, TensorFlow",Onsite,7/18/2025,"The AI Research Scientist will drive innovation and support our data-driven strategies. Required skills include: TensorFlow, Docker, Hadoop."
